pair_id,inchikey,T_K,T_alignment_rule,T_alignment_delta_K,epsilon_T_K_source,viscosity_T_K_source,epsilon,epsilon_unit,epsilon_dataset_id,epsilon_source_kind,epsilon_quality_layer,epsilon_source_file,epsilon_source_row_index,epsilon_source_doi,epsilon_row_id,epsilon_n_components,epsilon_pure_or_mixture,viscosity_Pa_s,viscosity_unit,viscosity_dataset_id,viscosity_source_kind,viscosity_quality_layer,viscosity_source_file,viscosity_source_row_index,viscosity_source_doi,viscosity_row_id,viscosity_n_components,viscosity_pure_or_mixture,walden_coupling_epsilon_times_eta,walden_ratio_eta_over_epsilon,pair_source_quadrant,pair_quality_layer,pair_redistributable,averaging_applied
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:7|thermoml_viscosity:2008,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.158,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,7,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:7,1,pure,0.000756,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2008,10.1021/je100594u,thermoml_viscosity:2008,2,mixture,0.011459448,4.98746536482e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:7|thermoml_viscosity:2009,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.158,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,7,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:7,1,pure,0.0006472,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2009,10.1021/je100594u,thermoml_viscosity:2009,2,mixture,0.0098102576,4.26969257158e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:7|thermoml_viscosity:2010,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.158,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,7,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:7,1,pure,0.0005704,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2010,10.1021/je100594u,thermoml_viscosity:2010,2,mixture,0.0086461232,3.76302942341e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:7|thermoml_viscosity:2011,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.158,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,7,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:7,1,pure,0.0005413,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2011,10.1021/je100594u,thermoml_viscosity:2011,2,mixture,0.0082050254,3.57105158992e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:7|thermoml_viscosity:2012,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.158,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,7,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:7,1,pure,0.0005894,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2012,10.1021/je100594u,thermoml_viscosity:2012,2,mixture,0.0089341252,3.88837577517e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:1988,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.003504,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1988,10.1021/je100594u,thermoml_viscosity:1988,1,pure,0.05473248,0.000224327784891,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:1989,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.003404,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1989,10.1021/je100594u,thermoml_viscosity:1989,1,pure,0.05317048,0.000217925736236,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2002,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.003504,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2002,10.1021/je100594u,thermoml_viscosity:2002,2,mixture,0.05473248,0.000224327784891,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2003,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0025046,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2003,10.1021/je100594u,thermoml_viscosity:2003,2,mixture,0.039121852,0.000160345710627,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2004,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0018849,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2004,10.1021/je100594u,thermoml_viscosity:2004,2,mixture,0.029442138,0.000120672215109,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2005,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0014396,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2005,10.1021/je100594u,thermoml_viscosity:2005,2,mixture,0.022486552,9.21638924456e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2006,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0010627,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2006,10.1021/je100594u,thermoml_viscosity:2006,2,mixture,0.016599374,6.80345710627e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2007,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0009063,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2007,10.1021/je100594u,thermoml_viscosity:2007,2,mixture,0.014156406,5.80217669654e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2008,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.000756,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2008,10.1021/je100594u,thermoml_viscosity:2008,2,mixture,0.01180872,4.83994878361e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2009,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0006472,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2009,10.1021/je100594u,thermoml_viscosity:2009,2,mixture,0.010109264,4.14340588988e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2010,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0005704,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2010,10.1021/je100594u,thermoml_viscosity:2010,2,mixture,0.008909648,3.65172855314e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2011,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0005413,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2011,10.1021/je100594u,thermoml_viscosity:2011,2,mixture,0.008455106,3.46542893726e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:8|thermoml_viscosity:2012,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,15.62,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,8,10.1021/je060248p,epsilon_observations_v11plus:8,1,pure,0.0005894,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2012,10.1021/je100594u,thermoml_viscosity:2012,2,mixture,0.009206428,3.77336747759e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:1988,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.003504,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1988,10.1021/je100594u,thermoml_viscosity:1988,1,pure,0.05648448,0.000217369727047,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:1989,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.003404,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1989,10.1021/je100594u,thermoml_viscosity:1989,1,pure,0.05487248,0.000211166253102,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2002,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.003504,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2002,10.1021/je100594u,thermoml_viscosity:2002,2,mixture,0.05648448,0.000217369727047,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2003,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0025046,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2003,10.1021/je100594u,thermoml_viscosity:2003,2,mixture,0.040374152,0.000155372208437,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2004,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0018849,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2004,10.1021/je100594u,thermoml_viscosity:2004,2,mixture,0.030384588,0.000116929280397,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2005,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0014396,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2005,10.1021/je100594u,thermoml_viscosity:2005,2,mixture,0.023206352,8.93052109181e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2006,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0010627,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2006,10.1021/je100594u,thermoml_viscosity:2006,2,mixture,0.017130724,6.59243176179e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2007,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0009063,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2007,10.1021/je100594u,thermoml_viscosity:2007,2,mixture,0.014609556,5.62220843672e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2008,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.000756,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2008,10.1021/je100594u,thermoml_viscosity:2008,2,mixture,0.01218672,4.68982630273e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2009,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0006472,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2009,10.1021/je100594u,thermoml_viscosity:2009,2,mixture,0.010432864,4.01488833747e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2010,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0005704,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2010,10.1021/je100594u,thermoml_viscosity:2010,2,mixture,0.009194848,3.53846153846e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2011,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0005413,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2011,10.1021/je100594u,thermoml_viscosity:2011,2,mixture,0.008725756,3.35794044665e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:9|thermoml_viscosity:2012,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.12,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,9,10.1021/je060248p,epsilon_observations_v11plus:9,1,pure,0.0005894,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,2012,10.1021/je100594u,thermoml_viscosity:2012,2,mixture,0.009501128,3.65632754342e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
AMQJEAYHLZJPGS-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:10|thermoml_viscosity:1988,AMQJEAYHLZJPGS-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,16.55,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,10,10.1021/je060248p,epsilon_observations_v11plus:10,1,pure,0.003504,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1988,10.1021/je100594u,thermoml_viscosity:1988,1,pure,0.0579912,0.000211722054381,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
