inchikey,name,smiles,T_K,epsilon,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,frequency_mhz,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,temperature_band,roster_T_K,roster_dielectric,duplicate_observation_count,distinct_values_at_temperature,multiple_values_at_temperature
BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,300.15,20.678,,0.001,,combined,95,Liquid,impedance analyzer,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2011.10.028,data/raw/thermoml/10.1016__j.jct.2011.10.028-2c10edd225d5.xml,8074c161e11bc0cfc7453ae9cfbc73cc74871b4b68fcf7de88da929043c31a38,2385,5,1,true,true,room_temperature,298.15,21.3,1,1,false
BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,303,19.95,,0.95,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.tca.2013.05.022,data/raw/thermoml/10.1016__j.tca.2013.05.022-25c5c6642852.xml,f0f23f385a1d041d566575e26937a5efa0c3d758ea80f9b248f7a7c57c6f2dec,5193,3,1,true,true,room_temperature,298.15,21.3,1,1,false
BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,303.15,19.78,,0.06,,combined,95,Liquid,OTHER::sMethod:dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je800593p,data/raw/thermoml/10.1021__je800593p-d60e4d9358be.xml,e9f3dac230c9ffcd6d5546776eab6dd94af3495c65b63492855e9119e6dd22ce,10029,9,1,true,true,room_temperature,298.15,21.3,1,1,false
BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,308.15,19.13,,0.06,,combined,95,Liquid,OTHER::sMethod:dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je800593p,data/raw/thermoml/10.1021__je800593p-d60e4d9358be.xml,e9f3dac230c9ffcd6d5546776eab6dd94af3495c65b63492855e9119e6dd22ce,10030,9,1,true,true,outside_declared_window,298.15,21.3,1,1,false
BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,313,18.65,,0.95,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.tca.2013.05.022,data/raw/thermoml/10.1016__j.tca.2013.05.022-25c5c6642852.xml,f0f23f385a1d041d566575e26937a5efa0c3d758ea80f9b248f7a7c57c6f2dec,5194,3,1,true,true,outside_declared_window,298.15,21.3,1,1,false
BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,323,17.82,,0.95,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.tca.2013.05.022,data/raw/thermoml/10.1016__j.tca.2013.05.022-25c5c6642852.xml,f0f23f385a1d041d566575e26937a5efa0c3d758ea80f9b248f7a7c57c6f2dec,5195,3,1,true,true,extended_temperature,298.15,21.3,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,243.15,15.66,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7254,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,245.65,15.56,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7255,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,248.15,15.46,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7256,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,250.65,15.36,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7257,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,253.15,15.26,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7258,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,255.65,15.15,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7259,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,258.15,15.05,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7260,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,260.65,14.95,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7261,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,263.15,14.85,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7262,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,265.65,14.75,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7263,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,268.15,14.65,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7264,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,270.65,14.55,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7265,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,273.15,14.45,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7266,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,275.65,14.35,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7267,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,278.15,14.25,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7268,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,280.65,14.15,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7269,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,283.15,14.06,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7270,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,285.65,13.96,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7271,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,288.15,13.86,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7272,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,290.65,13.77,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7273,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,293.15,13.67,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7274,2,1,true,true,room_temperature,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,295.65,13.58,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7275,2,1,true,true,room_temperature,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,298.15,13.49,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7276,2,1,true,true,room_temperature,298.15,13.505,1,2,true
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,298.15,13.52,,0.63,,combined,95,Liquid,Coaxial cylinder capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/acs.jced.8b00755,data/raw/thermoml/10.1021__acs.jced.8b00755-5753d3b1904a.xml,a4d9bf2cde22cfc4b0f9fe4d1c7767ba1564cbeea5b823f30e85daf862956742,6095,1,1,true,true,room_temperature,298.15,13.505,1,2,true
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,300.65,13.39,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7277,2,1,true,true,room_temperature,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,303.15,13.3,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7278,2,1,true,true,room_temperature,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,305.65,13.22,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7279,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,308.15,13.13,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7280,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,310.65,13.04,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7281,2,1,true,true,outside_declared_window,298.15,13.505,1,1,false
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,313.15,12.95,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,7282,2,1,true,true,extended_temperature,298.15,13.505,1,1,false
BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,288.15,1.993,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1683,1,1,true,true,outside_declared_window,298.15,1.98,1,1,false
BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,298.15,1.98,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1684,1,1,true,true,room_temperature,298.15,1.98,1,1,false
BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,308.15,1.966,,0.039,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1685,1,1,true,true,outside_declared_window,298.15,1.98,1,1,false
BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,318.15,1.953,,0.039,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1686,1,1,true,true,extended_temperature,298.15,1.98,1,1,false
BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,328.15,1.94,,0.039,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1687,1,1,true,true,outside_declared_window,298.15,1.98,1,1,false
BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,338.15,1.927,,0.039,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1688,1,1,true,true,outside_declared_window,298.15,1.98,1,1,false
BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",CCC(O)CO,298.2,22.143,,0.037,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2011.07.021,data/raw/thermoml/10.1016__j.jct.2011.07.021-b960d527f398.xml,6bba0fe8b1a4dbfd0d27aadeb4b360739d7a111d8eec00f38d76640e1fa84da0,2276,5,1,true,true,room_temperature,298.2,22.143,1,1,false
BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",CCC(O)CO,308.2,20.365,,0.036,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2011.07.021,data/raw/thermoml/10.1016__j.jct.2011.07.021-b960d527f398.xml,6bba0fe8b1a4dbfd0d27aadeb4b360739d7a111d8eec00f38d76640e1fa84da0,2277,5,1,true,true,outside_declared_window,298.2,22.143,1,1,false
BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",CCC(O)CO,318.2,18.661,,0.036,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2011.07.021,data/raw/thermoml/10.1016__j.jct.2011.07.021-b960d527f398.xml,6bba0fe8b1a4dbfd0d27aadeb4b360739d7a111d8eec00f38d76640e1fa84da0,2278,5,1,true,true,extended_temperature,298.2,22.143,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,288.15,18.47,,0.06,,combined,95,Liquid,Dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,100,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,7433,3,1,true,true,outside_declared_window,298.15,16.6,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,288.15,18.47,,0.06,,combined,95,Liquid,OTHER::sMethod:dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je800593p,data/raw/thermoml/10.1021__je800593p-d60e4d9358be.xml,e9f3dac230c9ffcd6d5546776eab6dd94af3495c65b63492855e9119e6dd22ce,10046,21,1,true,true,outside_declared_window,298.15,16.6,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,293.15,17.51,,0.06,,combined,95,Liquid,Dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,100,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,7434,3,1,true,true,room_temperature,298.15,16.6,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,293.15,17.51,,0.06,,combined,95,Liquid,OTHER::sMethod:dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je800593p,data/raw/thermoml/10.1021__je800593p-d60e4d9358be.xml,e9f3dac230c9ffcd6d5546776eab6dd94af3495c65b63492855e9119e6dd22ce,10047,21,1,true,true,room_temperature,298.15,16.6,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,293.15,17.51,,0.06,,combined,95,Liquid,Dekameter,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je900503p,data/raw/thermoml/10.1021__je900503p-c4927a582b2b.xml,bf9680cc2c3bfba58e1c4dd17ea6a0329e835375459beccbe561851b5f878ff7,11382,5,1,true,true,room_temperature,298.15,16.6,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,298,17.6,,1.9,,combined,95,Liquid,PNA-N5227A Microwave Network Analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.fluid.2013.12.014,data/raw/thermoml/10.1016__j.fluid.2013.12.014-a221979bacde.xml,c4c7a9f8b01fa908b86b9071d19cb60d43e8e3fbb64f5fee0ec358a6dd9a882f,517,7,1,true,true,room_temperature,298.15,16.6,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,298.15,16.58,,0.06,,combined,95,Liquid,Dekameter,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je900503p,data/raw/thermoml/10.1021__je900503p-c4927a582b2b.xml,bf9680cc2c3bfba58e1c4dd17ea6a0329e835375459beccbe561851b5f878ff7,11383,5,1,true,true,room_temperature,298.15,16.6,1,2,true
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,298.15,16.6,,0.06,,combined,95,Liquid,Dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,100,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,7435,3,1,true,true,room_temperature,298.15,16.6,1,2,true
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,298.15,16.6,,0.06,,combined,95,Liquid,OTHER::sMethod:dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je800593p,data/raw/thermoml/10.1021__je800593p-d60e4d9358be.xml,e9f3dac230c9ffcd6d5546776eab6dd94af3495c65b63492855e9119e6dd22ce,10048,21,1,true,true,room_temperature,298.15,16.6,1,2,true
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,303.15,15.75,,0.06,,combined,95,Liquid,Dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,100,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,7436,3,1,true,true,room_temperature,298.15,16.6,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,303.15,15.75,,0.06,,combined,95,Liquid,OTHER::sMethod:dielectrometer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je800593p,data/raw/thermoml/10.1021__je800593p-d60e4d9358be.xml,e9f3dac230c9ffcd6d5546776eab6dd94af3495c65b63492855e9119e6dd22ce,10049,21,1,true,true,room_temperature,298.15,16.6,1,1,false
BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,CCC(C)O,303.15,15.75,,0.06,,combined,95,Liquid,Dekameter,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je900503p,data/raw/thermoml/10.1021__je900503p-c4927a582b2b.xml,bf9680cc2c3bfba58e1c4dd17ea6a0329e835375459beccbe561851b5f878ff7,11384,5,1,true,true,room_temperature,298.15,16.6,1,1,false
