representation,repeat,fold,inchikey,name,T_K,hbd,hbond_donor_count,target,prediction,onsager_epsilon,applicability_domain
Physical,0,1,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,298.15,1,1,21.3,13.9380502701,10.28867817,outside_associated_liquid
Physical,0,1,CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methylpropan-1-ol,303.15,2,2,20.59,34.3612327576,3.826071455,outside_associated_liquid
Physical,0,1,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,21.2356891632,53.1539772418,inside_domain
Physical,0,1,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,298.15,1,1,15.71,10.9274816513,6.99300079031,outside_associated_liquid
Physical,0,1,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,298.15,0,0,44,27.2802734375,54.0253899274,inside_domain
Physical,0,1,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,298,0,0,46.05,31.0910339355,39.3405912447,inside_domain
Physical,0,1,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,300.65,0,0,14.38,9.6606388092,13.5668987419,inside_domain
Physical,0,1,JYPJLAPMBJKRDG-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium butylsulfonate,298.15,0,0,30,20.183139801,153.401832604,inside_domain
Physical,0,1,KLTUZFZUYLXTFF-UHFFFAOYSA-N,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,298.15,1,1,23.3,25.0628623962,82.1073071673,outside_associated_liquid
Physical,0,1,LLEVMYXEJUDBTA-UHFFFAOYSA-N,heptanedinitrile,298.15,0,0,29.71,18.1013793945,22.0308625381,inside_domain
Physical,0,1,LRHPLDYGYMQRHN-UHFFFAOYSA-N,butan-1-ol,298.15,1,1,18.03,13.2483615875,8.39006069244,outside_associated_liquid
Physical,0,1,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,303.15,1,1,178.47,15.6580209732,5.9744908461,outside_associated_liquid
Physical,0,1,QRCRANRUHQKZME-UHFFFAOYSA-N,"3-butyl-1,2,4,5-tetramethyl-1H-imidazol-3-ium tetrafluoroborate",298.15,0,0,12,21.4868488312,90.2035313888,inside_domain
Physical,0,1,UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",298.15,0,0,14,16.9400844574,11.4813553141,inside_domain
Physical,0,1,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,298.15,0,0,29.19,14.2234182358,26.4529603231,inside_domain
Physical,0,1,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,6.08562469482,6.83236100939,inside_domain
Physical,0,1,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,298.15,0,0,2.02,2.14101099968,1.10684113993,inside_domain
Physical,0,1,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,298.15,2,2,23.07,22.3485527039,12.1409402443,outside_associated_liquid
Physical,0,1,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,298.15,1,1,14.26,11.4035787582,5.23133673613,outside_associated_liquid
Physical,0,1,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-methyl-1-propanol,298.15,1,1,17.96,12.6672058105,5.2814866108,outside_associated_liquid
Physical,0,1,GJRQTCIYDGXPES-UHFFFAOYSA-N,Isobutyl acetate,293.15,0,0,5.29,8.69808387756,8.50004501778,inside_domain
Physical,0,1,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methyl-2-pentanone,293.15,0,0,13.11,9.79826259613,14.6513704727,inside_domain
Physical,0,1,JFDZBHWFFUWGJE-UHFFFAOYSA-N,Benzonitrile,298.15,0,0,25.2,23.7500019073,29.6694423151,inside_domain
Physical,0,1,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,293.15,1,1,39.5,21.0453491211,28.7487569677,outside_associated_liquid
Physical,0,1,FERIUCNNQQJTOY-UHFFFAOYSA-N,Butyric acid,293.15,1,1,2.97,11.4128456116,7.21717286495,outside_associated_liquid
Physical,0,1,GWYFCOCPABKNJV-UHFFFAOYSA-N,Isovaleric acid,293.15,1,1,2.64,9.58681297302,5.90016995209,outside_associated_liquid
Physical,0,1,ISPYQTSUDJAMAB-UHFFFAOYSA-N,o-Chlorophenol,298.15,1,1,6.31,9.83814620972,2.71741653544,outside_associated_liquid
Physical,0,1,QJPJQTDYNZXKQF-UHFFFAOYSA-N,p-Bromoanisole,303.15,0,0,7.06,16.0265216827,27.3339480411,inside_domain
Physical,0,1,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-Methyl-2-butanol,298.15,1,1,5.82,13.8196897507,5.55405564062,outside_associated_liquid
Physical,0,1,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,299.15,0,0,3.39,4.8196606636,3.4892418063,inside_domain
Physical,0,1,WVDDGKGOMKODPV-UHFFFAOYSA-N,Benzyl alcohol,293.15,1,1,13.1,10.256061554,5.77594569883,outside_associated_liquid
Physical,0,1,QWVGKYWNOKOFNN-UHFFFAOYSA-N,o-Cresol,298.15,1,1,11.5,10.2723379135,6.74466929489,outside_associated_liquid
Physical,0,1,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,293.15,0,0,12.4,12.2938690186,17.8915575672,inside_domain
Physical,0,1,MHNNAWXXUZQSNM-UHFFFAOYSA-N,2-Methyl-1-butene,293.15,0,0,2.197,2.87717485428,1.69384086029,inside_domain
Physical,0,1,OFBQJSOFQDEBGM-UHFFFAOYSA-N,n-Pentane,293.15,0,0,1.844,2.8069691658,1.1048859414,inside_domain
Physical,0,1,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,298.15,0,0,2.3,1.97785151005,1.12045182946,inside_domain
Physical,0,1,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,293.15,0,0,2.17,1.95986521244,1.21737241547,inside_domain
Physical,0,1,JRGGUPZKKTVKOV-UHFFFAOYSA-N,1-Bromo-3-chlorobenzene,293.15,0,0,4.58,5.20113801956,13.6465698801,inside_domain
Physical,0,1,WQONPSCCEXUXTQ-UHFFFAOYSA-N,o-Dibromobenzene,293.15,0,0,7.35,18.159784317,35.3981532236,inside_domain
Physical,0,1,ZPQOPVIELGIULI-UHFFFAOYSA-N,m-Dichlorobenzene,298.15,0,0,5.04,4.61535215378,4.80631156245,inside_domain
Physical,0,1,SFPQFQUXAJOWNF-UHFFFAOYSA-N,m-Diiodobenzene,298.15,0,0,4.25,4.8442697525,13.6499299113,inside_domain
Morgan+Physical,0,1,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,298.15,1,1,21.3,14.4352674484,10.28867817,outside_associated_liquid
Morgan+Physical,0,1,CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methylpropan-1-ol,303.15,2,2,20.59,27.036485672,3.826071455,outside_associated_liquid
Morgan+Physical,0,1,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,20.5557441711,53.1539772418,inside_domain
Morgan+Physical,0,1,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,298.15,1,1,15.71,11.8437213898,6.99300079031,outside_associated_liquid
Morgan+Physical,0,1,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,298.15,0,0,44,21.0316009521,54.0253899274,inside_domain
Morgan+Physical,0,1,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,298,0,0,46.05,21.8508415222,39.3405912447,inside_domain
Morgan+Physical,0,1,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,300.65,0,0,14.38,12.221783638,13.5668987419,inside_domain
Morgan+Physical,0,1,JYPJLAPMBJKRDG-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium butylsulfonate,298.15,0,0,30,20.0551223755,153.401832604,inside_domain
Morgan+Physical,0,1,KLTUZFZUYLXTFF-UHFFFAOYSA-N,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,298.15,1,1,23.3,24.0254592896,82.1073071673,outside_associated_liquid
Morgan+Physical,0,1,LLEVMYXEJUDBTA-UHFFFAOYSA-N,heptanedinitrile,298.15,0,0,29.71,24.9384937286,22.0308625381,inside_domain
Morgan+Physical,0,1,LRHPLDYGYMQRHN-UHFFFAOYSA-N,butan-1-ol,298.15,1,1,18.03,14.0258159637,8.39006069244,outside_associated_liquid
Morgan+Physical,0,1,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,303.15,1,1,178.47,12.6889820099,5.9744908461,outside_associated_liquid
Morgan+Physical,0,1,QRCRANRUHQKZME-UHFFFAOYSA-N,"3-butyl-1,2,4,5-tetramethyl-1H-imidazol-3-ium tetrafluoroborate",298.15,0,0,12,14.0559997559,90.2035313888,inside_domain
Morgan+Physical,0,1,UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",298.15,0,0,14,15.4453334808,11.4813553141,inside_domain
Morgan+Physical,0,1,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,298.15,0,0,29.19,14.418053627,26.4529603231,inside_domain
Morgan+Physical,0,1,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,5.94473266602,6.83236100939,inside_domain
Morgan+Physical,0,1,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,298.15,0,0,2.02,5.27901315689,1.10684113993,inside_domain
Morgan+Physical,0,1,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,298.15,2,2,23.07,22.1953964233,12.1409402443,outside_associated_liquid
Morgan+Physical,0,1,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,298.15,1,1,14.26,12.2999782562,5.23133673613,outside_associated_liquid
Morgan+Physical,0,1,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-methyl-1-propanol,298.15,1,1,17.96,15.5435686111,5.2814866108,outside_associated_liquid
Morgan+Physical,0,1,GJRQTCIYDGXPES-UHFFFAOYSA-N,Isobutyl acetate,293.15,0,0,5.29,8.92773246765,8.50004501778,inside_domain
Morgan+Physical,0,1,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methyl-2-pentanone,293.15,0,0,13.11,12.0826740265,14.6513704727,inside_domain
Morgan+Physical,0,1,JFDZBHWFFUWGJE-UHFFFAOYSA-N,Benzonitrile,298.15,0,0,25.2,28.0171508789,29.6694423151,inside_domain
Morgan+Physical,0,1,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,293.15,1,1,39.5,19.7095985413,28.7487569677,outside_associated_liquid
Morgan+Physical,0,1,FERIUCNNQQJTOY-UHFFFAOYSA-N,Butyric acid,293.15,1,1,2.97,11.9803133011,7.21717286495,outside_associated_liquid
Morgan+Physical,0,1,GWYFCOCPABKNJV-UHFFFAOYSA-N,Isovaleric acid,293.15,1,1,2.64,12.2841558456,5.90016995209,outside_associated_liquid
Morgan+Physical,0,1,ISPYQTSUDJAMAB-UHFFFAOYSA-N,o-Chlorophenol,298.15,1,1,6.31,10.2864189148,2.71741653544,outside_associated_liquid
Morgan+Physical,0,1,QJPJQTDYNZXKQF-UHFFFAOYSA-N,p-Bromoanisole,303.15,0,0,7.06,10.8544797897,27.3339480411,inside_domain
Morgan+Physical,0,1,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-Methyl-2-butanol,298.15,1,1,5.82,10.9698982239,5.55405564062,outside_associated_liquid
Morgan+Physical,0,1,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,299.15,0,0,3.39,4.37196016312,3.4892418063,inside_domain
Morgan+Physical,0,1,WVDDGKGOMKODPV-UHFFFAOYSA-N,Benzyl alcohol,293.15,1,1,13.1,15.1525783539,5.77594569883,outside_associated_liquid
Morgan+Physical,0,1,QWVGKYWNOKOFNN-UHFFFAOYSA-N,o-Cresol,298.15,1,1,11.5,9.62280464172,6.74466929489,outside_associated_liquid
Morgan+Physical,0,1,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,293.15,0,0,12.4,13.3524122238,17.8915575672,inside_domain
Morgan+Physical,0,1,MHNNAWXXUZQSNM-UHFFFAOYSA-N,2-Methyl-1-butene,293.15,0,0,2.197,5.30784416199,1.69384086029,inside_domain
Morgan+Physical,0,1,OFBQJSOFQDEBGM-UHFFFAOYSA-N,n-Pentane,293.15,0,0,1.844,3.34814453125,1.1048859414,inside_domain
Morgan+Physical,0,1,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,298.15,0,0,2.3,7.15330886841,1.12045182946,inside_domain
Morgan+Physical,0,1,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,293.15,0,0,2.17,3.97832298279,1.21737241547,inside_domain
Morgan+Physical,0,1,JRGGUPZKKTVKOV-UHFFFAOYSA-N,1-Bromo-3-chlorobenzene,293.15,0,0,4.58,5.92748832703,13.6465698801,inside_domain
Morgan+Physical,0,1,WQONPSCCEXUXTQ-UHFFFAOYSA-N,o-Dibromobenzene,293.15,0,0,7.35,12.4068117142,35.3981532236,inside_domain
Morgan+Physical,0,1,ZPQOPVIELGIULI-UHFFFAOYSA-N,m-Dichlorobenzene,298.15,0,0,5.04,5.63459539413,4.80631156245,inside_domain
Morgan+Physical,0,1,SFPQFQUXAJOWNF-UHFFFAOYSA-N,m-Diiodobenzene,298.15,0,0,4.25,5.74905395508,13.6499299113,inside_domain
Morgan,0,2,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,300.15,1,1,5.878,7.24093770981,7.11572078225,outside_associated_liquid
Morgan,0,2,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,14.1992301941,5.16365543529,outside_associated_liquid
Morgan,0,2,BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,298.15,1,1,12.65,14.1992301941,4.96304294304,outside_associated_liquid
Morgan,0,2,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,298.15,0,0,13.505,16.399564743,20.9054049662,inside_domain
Morgan,0,2,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,298.15,0,0,32.12,31.4612941742,46.5421430104,inside_domain
Morgan,0,2,BTNXBLUGMAMSSH-UHFFFAOYSA-N,octanedinitrile,298.15,0,0,25.94,31.4612941742,22.1540981947,inside_domain
Morgan,0,2,GRYUVYIMDGRRLN-UHFFFAOYSA-N,"1-butyl-2,3,4,5-tetramethylimidazolium bis(trifluoromethylsulfonyl)imide",298.15,0,0,15,15.2723407745,18.8149235057,inside_domain
Morgan,0,2,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,303.15,2,2,31.46,34.5094642639,25.2714322229,outside_associated_liquid
Morgan,0,2,IMNFDUFMRHMDMM-UHFFFAOYSA-N,heptane,298.15,0,0,1.93,5.73561811447,1.10583566295,inside_domain
Morgan,0,2,JHIVVAPYMSGYDF-UHFFFAOYSA-N,cyclohexanone,298.15,0,0,15.79,16.1100139618,19.6553000971,inside_domain
Morgan,0,2,KBPLFHHGFOOTCA-UHFFFAOYSA-N,octan-1-ol,298.15,1,1,10.66,14.1992301941,4.22641786179,outside_associated_liquid
Morgan,0,2,LZJIBRSVPKKOSI-UHFFFAOYSA-O,ethanolammonium nitrate,298.15,2,2,60.9,25.2787265778,20.8289438764,outside_associated_liquid
Morgan,0,2,SHQSVMDWKBRBGB-UHFFFAOYSA-N,cyclobutanone,298.15,0,0,14.96,16.399564743,24.058855292,inside_domain
Morgan,0,2,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,298.15,0,0,13.7,32.8342514038,27.3242655698,inside_domain
Morgan,0,2,TVMXDCGIABBOFY-UHFFFAOYSA-N,octane,298.15,0,0,1.961,5.73561811447,1.1076211483,inside_domain
Morgan,0,2,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,298.15,2,2,19.91,22.0151996613,16.8875268244,outside_associated_liquid
Morgan,0,2,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,18.4200763702,44.2192801694,inside_domain
Morgan,0,2,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",298.15,0,0,7.604,8.83407497406,11.1446264552,inside_domain
Morgan,0,2,XNLICIUVMPYHGG-UHFFFAOYSA-N,2-Pentanone,293.15,0,0,15.45,12.0756282806,17.6741821348,inside_domain
Morgan,0,2,HEBKCHPVOIAQTA-NGQZWQHPSA-N,Xylitol,293.15,5,5,40,36.5538253784,16.2882582546,outside_associated_liquid
Morgan,0,2,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,293.15,0,0,15.9,18.2114562988,15.9704051889,inside_domain
Morgan,0,2,WFCLYEAZTHWNEH-UHFFFAOYSA-N,Ethyl thiocyanate,294.15,0,0,29.3,27.9548149109,32.9129822647,inside_domain
Morgan,0,2,YPFDHNVEDLHUCE-UHFFFAOYSA-N,"1,3-Propanediol",293.15,2,2,35,23.3403873444,1.44673551362,outside_associated_liquid
Morgan,0,2,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",293.15,0,0,3.49,8.48484897614,8.95630913771,inside_domain
Morgan,0,2,SVTBMSDMJJWYQN-UHFFFAOYSA-N,"2-Methyl-2,4-pentanediol",303.15,2,2,24.4,16.2495174408,19.5363125491,outside_associated_liquid
Morgan,0,2,DHKHKXVYLBGOIT-UHFFFAOYSA-N,"1,1-Diethoxyethane",298.15,0,0,3.8,6.13515901566,6.97488629158,inside_domain
Morgan,0,2,PHTQWCKDNZKARW-UHFFFAOYSA-N,3-Methyl-1-butanol,298.15,1,1,14.7,19.0761928558,4.92575324719,outside_associated_liquid
Morgan,0,2,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,298.15,0,0,3.88,8.48484897614,2.80531678598,inside_domain
Morgan,0,2,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,298.15,1,1,11.8,8.22861671448,6.72405719621,outside_associated_liquid
Morgan,0,2,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,293.15,1,1,13.3,10.7636785507,4.28546106184,outside_associated_liquid
Morgan,0,2,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,9.40801048279,1.11662360242,inside_domain
Morgan,0,2,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,298.15,0,0,2,6.67403793335,1.10808604929,inside_domain
Morgan,0,2,KFUSEUYYWQURPO-OWOJBTEDSA-N,"trans-1,2-Dichloroethylene",298.15,0,0,2.14,9.82229995728,1.11523574299,inside_domain
Morgan,0,2,LJSQFQKUNVCTIA-UHFFFAOYSA-N,Ethyl sulfide,298.15,0,0,5.72,6.67403793335,10.37513043,inside_domain
Morgan,0,2,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,298.15,0,0,12.3,11.1858720779,9.88027991812,inside_domain
Morgan,0,2,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,298.15,1,1,4.55,6.10361146927,9.12891097269,outside_associated_liquid
Morgan,0,2,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Triethylamine,298.15,0,0,2.42,11.687871933,1.58318603892,inside_domain
Morgan,0,2,MMZYCBHLNZVROM-UHFFFAOYSA-N,o-Fluorotoluene,303.15,0,0,4.22,8.9770526886,6.12573643678,inside_domain
Morgan,0,2,QQONPFPTGQHPMA-UHFFFAOYSA-N,Propene,293.15,0,0,1.875,9.68139648438,1.56210378661,inside_domain
Morgan,0,2,PMJHHCWVYXUKFD-SNAWJCMRSA-N,"1,3-Pentadiene",298.15,0,0,2.32,9.68139648438,1.87012388355,inside_domain
Morgan,0,2,RCJMVGJKROQDCB-UHFFFAOYSA-N,"2-Methyl-1,3-pentadiene",298.15,0,0,2.42,10.1048822403,2.15098593997,inside_domain
Physical,0,2,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,300.15,1,1,5.878,9.40176200867,7.11572078225,outside_associated_liquid
Physical,0,2,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,11.6358146667,5.16365543529,outside_associated_liquid
Physical,0,2,BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,298.15,1,1,12.65,13.1850366592,4.96304294304,outside_associated_liquid
Physical,0,2,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,298.15,0,0,13.505,14.3527622223,20.9054049662,inside_domain
Physical,0,2,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,298.15,0,0,32.12,28.5261287689,46.5421430104,inside_domain
Physical,0,2,BTNXBLUGMAMSSH-UHFFFAOYSA-N,octanedinitrile,298.15,0,0,25.94,17.5602798462,22.1540981947,inside_domain
Physical,0,2,GRYUVYIMDGRRLN-UHFFFAOYSA-N,"1-butyl-2,3,4,5-tetramethylimidazolium bis(trifluoromethylsulfonyl)imide",298.15,0,0,15,17.6553249359,18.8149235057,inside_domain
Physical,0,2,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,303.15,2,2,31.46,58.4602394104,25.2714322229,outside_associated_liquid
Physical,0,2,IMNFDUFMRHMDMM-UHFFFAOYSA-N,heptane,298.15,0,0,1.93,2.609333992,1.10583566295,inside_domain
Physical,0,2,JHIVVAPYMSGYDF-UHFFFAOYSA-N,cyclohexanone,298.15,0,0,15.79,12.7162094116,19.6553000971,inside_domain
Physical,0,2,KBPLFHHGFOOTCA-UHFFFAOYSA-N,octan-1-ol,298.15,1,1,10.66,8.57870864868,4.22641786179,outside_associated_liquid
Physical,0,2,LZJIBRSVPKKOSI-UHFFFAOYSA-O,ethanolammonium nitrate,298.15,2,2,60.9,64.5639877319,20.8289438764,outside_associated_liquid
Physical,0,2,SHQSVMDWKBRBGB-UHFFFAOYSA-N,cyclobutanone,298.15,0,0,14.96,22.6824741364,24.058855292,inside_domain
Physical,0,2,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,298.15,0,0,13.7,44.5157852173,27.3242655698,inside_domain
Physical,0,2,TVMXDCGIABBOFY-UHFFFAOYSA-N,octane,298.15,0,0,1.961,2.51364326477,1.1076211483,inside_domain
Physical,0,2,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,298.15,2,2,19.91,17.6659965515,16.8875268244,outside_associated_liquid
Physical,0,2,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,25.0711135864,44.2192801694,inside_domain
Physical,0,2,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",298.15,0,0,7.604,8.24502658844,11.1446264552,inside_domain
Physical,0,2,XNLICIUVMPYHGG-UHFFFAOYSA-N,2-Pentanone,293.15,0,0,15.45,12.9442987442,17.6741821348,inside_domain
Physical,0,2,HEBKCHPVOIAQTA-NGQZWQHPSA-N,Xylitol,293.15,5,5,40,35.5154037476,16.2882582546,outside_associated_liquid
Physical,0,2,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,293.15,0,0,15.9,14.1403408051,15.9704051889,inside_domain
Physical,0,2,WFCLYEAZTHWNEH-UHFFFAOYSA-N,Ethyl thiocyanate,294.15,0,0,29.3,22.3892021179,32.9129822647,inside_domain
Physical,0,2,YPFDHNVEDLHUCE-UHFFFAOYSA-N,"1,3-Propanediol",293.15,2,2,35,19.6600513458,1.44673551362,outside_associated_liquid
Physical,0,2,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",293.15,0,0,3.49,8.883934021,8.95630913771,inside_domain
Physical,0,2,SVTBMSDMJJWYQN-UHFFFAOYSA-N,"2-Methyl-2,4-pentanediol",303.15,2,2,24.4,20.0943832397,19.5363125491,outside_associated_liquid
Physical,0,2,DHKHKXVYLBGOIT-UHFFFAOYSA-N,"1,1-Diethoxyethane",298.15,0,0,3.8,8.01055335999,6.97488629158,inside_domain
Physical,0,2,PHTQWCKDNZKARW-UHFFFAOYSA-N,3-Methyl-1-butanol,298.15,1,1,14.7,15.9800186157,4.92575324719,outside_associated_liquid
Physical,0,2,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,298.15,0,0,3.88,3.26584744453,2.80531678598,inside_domain
Physical,0,2,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,298.15,1,1,11.8,11.9071846008,6.72405719621,outside_associated_liquid
Physical,0,2,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,293.15,1,1,13.3,12.6728849411,4.28546106184,outside_associated_liquid
Physical,0,2,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,7.16994476318,1.11662360242,inside_domain
Physical,0,2,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,298.15,0,0,2,1.6414334774,1.10808604929,inside_domain
Physical,0,2,KFUSEUYYWQURPO-OWOJBTEDSA-N,"trans-1,2-Dichloroethylene",298.15,0,0,2.14,9.54714107513,1.11523574299,inside_domain
Physical,0,2,LJSQFQKUNVCTIA-UHFFFAOYSA-N,Ethyl sulfide,298.15,0,0,5.72,5.4381313324,10.37513043,inside_domain
Physical,0,2,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,298.15,0,0,12.3,14.1157417297,9.88027991812,inside_domain
Physical,0,2,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,298.15,1,1,4.55,6.37882089615,9.12891097269,outside_associated_liquid
Physical,0,2,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Triethylamine,298.15,0,0,2.42,2.44436144829,1.58318603892,inside_domain
Physical,0,2,MMZYCBHLNZVROM-UHFFFAOYSA-N,o-Fluorotoluene,303.15,0,0,4.22,12.541100502,6.12573643678,inside_domain
Physical,0,2,QQONPFPTGQHPMA-UHFFFAOYSA-N,Propene,293.15,0,0,1.875,1.71727383137,1.56210378661,inside_domain
Physical,0,2,PMJHHCWVYXUKFD-SNAWJCMRSA-N,"1,3-Pentadiene",298.15,0,0,2.32,3.83199691772,1.87012388355,inside_domain
Physical,0,2,RCJMVGJKROQDCB-UHFFFAOYSA-N,"2-Methyl-1,3-pentadiene",298.15,0,0,2.42,3.51655650139,2.15098593997,inside_domain
Morgan+Physical,0,2,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,300.15,1,1,5.878,8.32135009766,7.11572078225,outside_associated_liquid
Morgan+Physical,0,2,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,12.9175224304,5.16365543529,outside_associated_liquid
Morgan+Physical,0,2,BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,298.15,1,1,12.65,13.6921329498,4.96304294304,outside_associated_liquid
