source_file,source_sha256,doi,title,dataset_number,property_name,property_family,value,unit,expanded_uncertainty,standard_uncertainty,uncertainty_kind,confidence_level,temperature_k,pressure_kpa,frequency_mhz,phase,method,component_count,is_pure,primary_name,primary_formula,primary_inchi,primary_inchi_key,components_json
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,36.91,,0.22,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,44.61,,0.27,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,52.04,,0.31,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,59.52,,0.36,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,59.14,,0.35,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,66.34,,0.4,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,74.02,,0.44,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,81.77,,0.49,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,90.12,,0.54,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,97.77,,0.59,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,9,Relative permittivity at various frequencies,frequency_dependent,106.14,,0.64,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,2,False,formamide,CH3NO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C2H7NO"",""name"":""2-aminoethan-1-ol"",""standard_inchi"":""InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"",""standard_inchi_key"":""HZAXFHJVJLSVMW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,58.5,,0.35,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,62.52,,0.38,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,65.48,,0.39,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,68.06,,0.41,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,70.21,,0.42,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,72.18,,0.43,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,73.76,,0.44,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,74.92,,0.45,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,75.8,,0.45,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,76.42,,0.46,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1007__s10765-011-1086-8-2162c823dcc2.xml,695a4b41e73ad0efe8a4d1e1a434a4bdc3afd373d784061ca1ef42598e77f293,10.1007/s10765-011-1086-8,Studies on Hydrogen-Bond Interactions in Ternary Mixtures of Polar Solvents by Dielectric Constant Measurements,10,Relative permittivity at various frequencies,frequency_dependent,76.89,,0.46,,combined,95,303.15,101,1,Liquid,Parallel plate capacitor,3,False,dimethylformamide,C3H7NO,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H7NO"",""name"":""dimethylformamide"",""standard_inchi"":""InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"",""standard_inchi_key"":""ZMXDDKWLCZADIW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CH3NO"",""name"":""formamide"",""standard_inchi"":""InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)"",""standard_inchi_key"":""ZHNUHDYFZUAESO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""H2O"",""name"":""water"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]"
