exclusion_id,dataset_id,source_property,property,inchikey,source_file,source_row_index,segment_index,source_file_sha256,reason_code,reason,raw_value
thermoml_viscosity:1631:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1631,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",6.125e-07
thermoml_viscosity:1632:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1632,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.952e-07
thermoml_viscosity:1633:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1633,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.787e-07
thermoml_viscosity:1634:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1634,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.633e-07
thermoml_viscosity:1635:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1635,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.481e-07
thermoml_viscosity:1636:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1636,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.336e-07
thermoml_viscosity:1637:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1637,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.202e-07
thermoml_viscosity:1638:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1638,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.035e-07
thermoml_viscosity:1639:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1639,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.947e-07
thermoml_viscosity:1640:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1640,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.827e-07
thermoml_viscosity:1641:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1641,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.714e-07
thermoml_viscosity:1642:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1642,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.567e-07
thermoml_viscosity:1643:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1643,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.5e-07
thermoml_viscosity:1644:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1644,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.397e-07
thermoml_viscosity:1645:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1645,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.302e-07
thermoml_viscosity:1646:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1646,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.232e-07
thermoml_viscosity:1647:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1647,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.12e-07
thermoml_viscosity:1648:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1648,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",4.035e-07
thermoml_viscosity:1649:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1649,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",3.953e-07
thermoml_viscosity:1650:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1650,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",3.887e-07
thermoml_viscosity:1651:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1651,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",3.798e-07
thermoml_viscosity:1652:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,GSNUFIFRDBKVIE-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1652,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",3.725e-07
thermoml_viscosity:1832:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1832,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.743e-07
thermoml_viscosity:1833:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1833,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",1.957e-06
thermoml_viscosity:1834:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1834,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.698e-07
thermoml_viscosity:1835:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1835,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",2.3805e-06
thermoml_viscosity:1836:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1836,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",6.571e-07
thermoml_viscosity:1837:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1837,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.451e-07
thermoml_viscosity:1838:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1838,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",8.494e-07
thermoml_viscosity:1839:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1839,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.987e-07
thermoml_viscosity:1840:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1840,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",7.404e-07
thermoml_viscosity:1841:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1841,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",1.612e-06
thermoml_viscosity:1842:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1842,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",1.036e-06
thermoml_viscosity:1843:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1843,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",1.911e-06
thermoml_viscosity:1844:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1844,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",1.202e-06
thermoml_viscosity:1845:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1845,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.515e-07
thermoml_viscosity:1846:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1846,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",8.143e-07
thermoml_viscosity:1847:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1847,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.318e-07
thermoml_viscosity:1848:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1848,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",1.189e-06
thermoml_viscosity:1849:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1849,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",7.056e-07
thermoml_viscosity:1850:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1850,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.734e-07
thermoml_viscosity:1851:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1851,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",6.337e-07
thermoml_viscosity:1852:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1852,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",9.687e-07
thermoml_viscosity:1853:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1853,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",6.077e-07
thermoml_viscosity:1854:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1854,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.608e-07
thermoml_viscosity:1855:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1855,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",6.839e-07
thermoml_viscosity:1856:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1856,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.135e-07
thermoml_viscosity:1857:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1857,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",7.846e-07
thermoml_viscosity:1858:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1858,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",9.465e-07
thermoml_viscosity:1859:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1859,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.002e-07
thermoml_viscosity:1860:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1860,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",5.374e-07
thermoml_viscosity:1861:0,thermoml_viscosity,"Kinematic viscosity, m2/s",,BTANRVKWQNVYAZ-UHFFFAOYSA-N,data/processed/viscosity_observations_thermoml.csv,1861,0,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",7.681e-07
