row_id,dataset_id,property,property_family,inchikey,name,smiles,T_K,value,unit,phase,method,uncertainty,uncertainty_kind,confidence_level,frequency_mhz,pressure_kpa,n_components,pure_or_mixture,source_doi,source_kind,source_file,source_row_index,source_file_sha256,quality_layer,licence,redistributable
epsilon_observations_v11plus:59,epsilon_observations_v11plus,epsilon,dielectric_constant,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,298.15,23.91,1,Liquid,Parallel plate capacitor,0.05,combined,95,0,300000,1,pure,10.1021/je060248p,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,59,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:60,epsilon_observations_v11plus,epsilon,dielectric_constant,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,300.15,20.678,1,Liquid,impedance analyzer,0.001,combined,95,0,101.325,1,pure,10.1016/j.jct.2011.10.028,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,60,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:61,epsilon_observations_v11plus,epsilon,dielectric_constant,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,303,19.95,1,Liquid,Parallel plate capacitor,0.95,combined,95,0,101,1,pure,10.1016/j.tca.2013.05.022,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,61,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:62,epsilon_observations_v11plus,epsilon,dielectric_constant,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,303.15,19.78,1,Liquid,OTHER::sMethod:dielectrometer,0.06,combined,95,0,101,1,pure,10.1021/je800593p,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,62,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:63,epsilon_observations_v11plus,epsilon,dielectric_constant,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,308.15,19.13,1,Liquid,OTHER::sMethod:dielectrometer,0.06,combined,95,0,101,1,pure,10.1021/je800593p,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,63,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:64,epsilon_observations_v11plus,epsilon,dielectric_constant,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,313,18.65,1,Liquid,Parallel plate capacitor,0.95,combined,95,0,101,1,pure,10.1016/j.tca.2013.05.022,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,64,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:65,epsilon_observations_v11plus,epsilon,dielectric_constant,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,323,17.82,1,Liquid,Parallel plate capacitor,0.95,combined,95,0,101,1,pure,10.1016/j.tca.2013.05.022,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,65,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:66,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,243.15,15.66,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,66,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:67,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,245.65,15.56,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,67,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:68,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,248.15,15.46,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,68,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:69,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,250.65,15.36,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,69,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:70,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,253.15,15.26,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,70,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:71,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,255.65,15.15,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,71,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:72,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,258.15,15.05,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,72,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:73,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,260.65,14.95,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,73,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:74,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,263.15,14.85,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,74,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:75,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,265.65,14.75,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,75,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:76,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,268.15,14.65,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,76,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:77,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,270.65,14.55,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,77,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:78,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,273.15,14.45,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,78,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:79,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,275.65,14.35,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,79,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:80,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,278.15,14.25,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,80,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:81,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,280.65,14.15,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,81,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:82,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,283.15,14.06,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,82,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:83,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,285.65,13.96,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,83,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:84,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,288.15,13.86,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,84,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:85,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,290.65,13.77,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,85,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:86,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,293.15,13.67,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,86,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:87,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,295.65,13.58,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,87,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:88,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,298.15,13.49,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,88,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:89,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,298.15,13.52,1,Liquid,Coaxial cylinder capacitor,0.63,combined,95,0,101.3,1,pure,10.1021/acs.jced.8b00755,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,89,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:90,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,300.65,13.39,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,90,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:91,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,303.15,13.3,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,91,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:92,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,305.65,13.22,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,92,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:93,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,308.15,13.13,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,93,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:94,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,310.65,13.04,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,94,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:95,epsilon_observations_v11plus,epsilon,dielectric_constant,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,O=C1CCCC1,313.15,12.95,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1021/je200682t,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,95,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:96,epsilon_observations_v11plus,epsilon,dielectric_constant,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,288.15,1.993,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1016/j.jct.2008.09.006,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,96,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:97,epsilon_observations_v11plus,epsilon,dielectric_constant,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,298.15,1.98,1,Liquid,Parallel plate capacitor,0.04,combined,95,0,101.325,1,pure,10.1016/j.jct.2008.09.006,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,97,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:98,epsilon_observations_v11plus,epsilon,dielectric_constant,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,308.15,1.966,1,Liquid,Parallel plate capacitor,0.039,combined,95,0,101.325,1,pure,10.1016/j.jct.2008.09.006,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,98,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:99,epsilon_observations_v11plus,epsilon,dielectric_constant,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,318.15,1.953,1,Liquid,Parallel plate capacitor,0.039,combined,95,0,101.325,1,pure,10.1016/j.jct.2008.09.006,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,99,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:100,epsilon_observations_v11plus,epsilon,dielectric_constant,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,328.15,1.94,1,Liquid,Parallel plate capacitor,0.039,combined,95,0,101.325,1,pure,10.1016/j.jct.2008.09.006,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,100,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:101,epsilon_observations_v11plus,epsilon,dielectric_constant,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,CCCCCCCCC,338.15,1.927,1,Liquid,Parallel plate capacitor,0.039,combined,95,0,101.325,1,pure,10.1016/j.jct.2008.09.006,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,101,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:102,epsilon_observations_v11plus,epsilon,dielectric_constant,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",CCC(O)CO,298.2,22.143,1,Liquid,Parallel plate capacitor,0.037,combined,95,0,101.325,1,pure,10.1016/j.jct.2011.07.021,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,102,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:103,epsilon_observations_v11plus,epsilon,dielectric_constant,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",CCC(O)CO,308.2,20.365,1,Liquid,Parallel plate capacitor,0.036,combined,95,0,101.325,1,pure,10.1016/j.jct.2011.07.021,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,103,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:104,epsilon_observations_v11plus,epsilon,dielectric_constant,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",CCC(O)CO,318.2,18.661,1,Liquid,Parallel plate capacitor,0.036,combined,95,0,101.325,1,pure,10.1016/j.jct.2011.07.021,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,104,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
